bookID,title,series,primary_author,all_authors,average_rating,ratings_count,text_reviews_count,isbn,isbn13,num_pages,publication_date,publisher,language,book_age,rating_popularity_score
421,The White Album,,Joan Didion,['Joan Didion'],4.17,11889,738,0374522219,9780374522216,222,1990-10-01,Farrar Straus Giroux,English,35,39.128998966985726
422,A Book of Common Prayer,,Joan Didion,['Joan Didion'],3.8,2962,255,0679754865,9780679754862,272,1995-04-11,Vintage International,English,30,30.377038680779545
423,Where I Was From,,Joan Didion,['Joan Didion'],3.86,2842,292,0679752862,9780679752868,240,2004-09-14,Vintage,English,21,30.69709433097286
424,Slouching Towards Bethlehem,,Joan Didion,['Joan Didion'],4.21,26934,1825,0374521727,9780374521721,238,1990-10-01,Farrar Straus Giroux,English,35,42.946975525832606
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,,Joan Didion,"['Joan Didion', 'John Leonard']",4.5,1564,108,0307264874,9780307264879,1122,2006-10-17,Everyman'S Library,English,19,33.100384963384144
428,Play It As It Lays,,Joan Didion,"['Joan Didion', 'David Thomson']",3.87,23656,1706,0374529949,9780374529949,231,2005-11-15,Farrar  Straus And Giroux,English,20,38.97637346953202
431,The New York Trilogy,,Paul Auster,"['Paul Auster', 'Art Spiegelman', 'Luc Sante']",3.89,43200,1873,0143039830,9780143039839,308,2006-03-28,Penguin Classics,English,19,41.52037760701737
432,City of Glass,The New York Trilogy  #1,Paul Auster,['Paul Auster'],3.79,12410,734,0140097317,9780140097313,203,1987-04-07,Penguin,English,38,35.725822744940885
435,The Locked Room,The New York Trilogy  #3,Paul Auster,['Paul Auster'],3.89,2998,164,0940650762,9780940650763,179,1986-11-01,Sun And Moon,English,39,31.14347295533365
444,Pyramids of Montauk: Explorations in Consciousness,,Peter Moon,"['Peter Moon', 'Preston B. Nichols', 'Nina Helms']",3.89,74,2,0963188925,9780963188922,256,1995-01-01,Sky Books (Ny),English,30,16.795028761656248
446,The Brooklyn Follies,,Paul Auster,['Paul Auster'],3.84,17977,1157,0312426232,9780312426231,306,2006-10-17,Picador,English,19,37.62011161779204
447,Moon Palace,,Paul Auster,['Paul Auster'],3.94,16099,503,0140115854,9780140115857,320,1990-04-01,Penguin,English,35,38.165103730831866
454,Travels in the Scriptorium,,Paul Auster,['Paul Auster'],3.23,6688,562,0805081453,9780805081459,145,2007-01-23,Henry Holt &,English,18,28.45054951833246
456,Leviathan,,Paul Auster,['Paul Auster'],3.96,11744,443,0140178139,9780140178135,275,1993-09-01,Penguin,English,32,37.10988427248833
463,The Red Notebook: True Stories,,Paul Auster,['Paul Auster'],3.77,2390,120,0811214982,9780811214988,104,2002-06-17,New Directions,English,23,29.328590467317884
466,Timbuktu / Leviathan / Moon Palace,,Paul Auster,['Paul Auster'],4.38,21,1,2742741461,9782742741465,1075,2002-11-07,Actes Sud,French,23,13.538765945709423
475,Collapse: How Societies Choose to Fail or Succeed,,Jared Diamond,['Jared Diamond'],3.93,52522,2780,0143036556,9780143036555,608,2005-12-27,Penguin Books Ltd. (London),English,20,42.7151953401767
478,Bowling Alone: The Collapse and Revival of American Community,,Robert D. Putnam,['Robert D. Putnam'],3.8,4762,512,0743203046,9780743203043,544,2001-08-07,Simon  Schuster,English,24,32.180805403043266
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,,Joy Harjo,"['Joy Harjo', 'Gloria Bird', 'Beth Cuthand', 'Valerie Martinez', 'Patricia Blanco']",4.39,278,20,0393318281,9780393318289,576,1998-09-17,W. W. Norton,English,27,24.72101972219579
493,My Inventions,,Nikola Tesla,['Nikola Tesla'],4.01,2862,262,1599869942,9781599869940,88,2006-05-17,Filiquarian Publishing  Llc.,English,19,31.91809747344344
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,,Marc J.  Seifer,"['Marc J.  Seifer', 'William H. Terbo']",3.78,2829,334,0806519606,9780806519609,542,2001-02-01,Citadel,English,24,30.04356092460893
497,Nikola Tesla: A Spark of Genius,,Carol Dommermuth-Costa,['Carol Dommermuth-Costa'],3.93,105,5,0822549204,9780822549208,144,1994-10-01,Lerner Publications,English,31,18.327315639860423
498,Tesla Papers,,Nikola Tesla,"['Nikola Tesla', 'David Hatcher Childress']",4.13,102,2,0932813860,9780932813862,100,2000-12-01,Adventures Un,English,25,19.141430721388396
511,Boys of Summer,,Julie Elizabeth Leto,"['Julie Elizabeth Leto', 'Leslie Kelly', 'Kimberly Raye']",3.77,478,12,0373792689,9780373792689,249,2006-06-27,Harlequin Blaze,English,19,23.26731125223915
523,Golding's Lord of the Flies,Cliffs Notes,Maureen Kelly,"['Maureen Kelly', 'CliffsNotes', 'William Golding']",3.95,73,8,0764585975,9780764585975,112,2000-06-13,Cliffs Notes,English,25,17.001057118156474
524,Lord of the Flies,,William Golding,['William Golding'],3.68,408,96,0307281701,9780307281708,6,2005-10-11,Listening Library (Audio),English,20,22.130471774237513
531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,,Victor Davis Hanson,['Victor Davis Hanson'],4.11,1693,100,0812969707,9780812969702,397,2006-09-12,Random House,English,19,30.55722476712132
534,We Were Not Like Other People,,Ephraim Sevela,"['Ephraim Sevela', 'Antonina W. Bouis']",4.14,1,0,0060255080,9780060255084,216,1989-01-01,Harpercollins Publishers,English,36,2.8696293275181732
539,Lovely in Her Bones,Elizabeth MacPherson  #2,Sharyn McCrumb,['Sharyn McCrumb'],3.8,1371,43,0345360354,9780345360359,224,1990-05-13,Ballantine,English,35,27.451294271486155
576,1000 Record Covers,,Michael Ochs,"['Michael Ochs', 'Patrick Javault', 'Ulrike Wasel']",3.85,288,31,3822840858,9783822840856,575,2005-05-15,Taschen,Multiple languages,20,21.815742749232864
597,Killing Yourself to Live: 85% of a True Story,,Chuck Klosterman,['Chuck Klosterman'],3.81,26381,1109,0743264460,9780743264464,245,2006-06-13,Scribner,English,19,38.78746587833778
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,,Chuck Klosterman,['Chuck Klosterman'],3.73,62089,3324,0743236017,9780743236010,272,2004-07-02,Scribner,English,21,41.165549036858835
619,Vice,V  #8,Jane Feather,['Jane Feather'],3.51,474,19,0553572490,9780553572490,419,1996-05-02,Bantam,English,29,21.63323496216159
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Phaedrus  #1,Robert M. Pirsig,['Robert M. Pirsig'],3.77,166046,6446,0060589469,9780060589462,540,2006-04-25,Harpertorch,English,19,45.3154986224247
639,Once Upon a Cool Motorcycle Dude,,Kevin O'Malley,"[""Kevin O'Malley"", 'Carol Heyer', 'Scott Goto']",4.08,1773,274,0802789471,9780802789471,32,2005-04-01,Walker &,English,20,30.52244802450766
650,LOGO Lounge: 2 000 International Identities by Leading Designers,,Catharine M. Fishel,"['Catharine M. Fishel', 'Bill Gardner']",3.93,27,0,1592530877,9781592530878,191,2004-09-01,Rockport Publishers,English,21,13.095563724988551
655,The Death of Ivan Ilych And Other Stories,,Leo Tolstoy,"['Leo Tolstoy', 'Hugh McLean']",4.11,7300,266,0451528808,9780451528803,304,2003-04-01,Signet Classics,English,22,36.561600742670514
656,War and Peace,,Leo Tolstoy,"['Leo Tolstoy', 'Henry Gifford', 'Aylmer Maude', 'Louise Maude']",4.11,211671,6245,0192833987,9780192833983,1392,1998-06-25,Oxford University,English,27,50.40007999339008
658,The Kingdom of God Is Within You,,Leo Tolstoy,"['Leo Tolstoy', 'Constance Garnett']",4.13,2403,210,0486451380,9780486451381,352,2006-09-08,Dover Publications,English,19,32.151592791055556
662,Atlas Shrugged,,Ayn Rand,"['Ayn Rand', 'Leonard Peikoff']",3.69,322483,14702,0452011876,9780452011878,1168,1999-08-01,Plume,English,26,46.80325447784543
663,For the New Intellectual: The Philosophy of Ayn Rand,,Ayn Rand,['Ayn Rand'],3.68,2750,108,0451163087,9780451163080,224,1963-12-01,Signet Book,English,62,29.144568720202436
665,The Virtue of Selfishness: A New Concept of Egoism,,Ayn Rand,"['Ayn Rand', 'Nathaniel Branden']",3.51,11462,467,0451163931,9780451163936,176,1964-11-01,Signet,English,61,32.80754787376368
667,Anthem,,Ayn Rand,['Ayn Rand'],3.63,110952,7277,0452281253,9780452281257,105,1999-12-01,Nal,English,26,42.1692089409434
668,We the Living,,Ayn Rand,"['Ayn Rand', 'Leonard Peikoff']",3.91,23199,1086,0451187849,9780451187840,464,1996-01-01,Signet,English,29,39.302958550428706
669,Capitalism: The Unknown Ideal,,Ayn Rand,"['Ayn Rand', 'Nathaniel Branden', 'Alan Greenspan', 'Robert Hessen']",3.88,3501,153,0451147952,9780451147950,340,1986-07-15,Signet,English,39,31.66502730984169
670,Letters of Ayn Rand,,Ayn Rand,"['Ayn Rand', 'Michael S. Berliner', 'Leonard Peikoff']",3.96,18,2,0452274044,9780452274044,681,1997-02-01,Nal,English,28,11.659978357499103
672,Sailing for Dummies,,J.J. Isler,"['J.J. Isler', 'Peter Isler']",3.95,150,7,0471791431,9780471791430,416,2006-06-01,For Dummies,English,19,19.818255355418952
675,Sailing from Byzantium: How a Lost Empire Shaped the World,,Colin  Wells,['Colin  Wells'],3.88,646,83,0553803816,9780553803815,368,2006-07-25,Delacorte,English,19,25.112703622663496
676,Sailing Alone Around the Room: New and Selected Poems,,Billy Collins,['Billy Collins'],4.23,12180,630,0375755195,9780375755194,192,2002-09-17,Random House Trade Paperbacks,English,23,39.79428606593083
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,,Christopher Caswell,['Christopher Caswell'],3.62,51,5,1592283195,9781592283194,286,2004-04-01,Lyons,English,21,14.303502261264768
685,The Natural,,Bernard Malamud,"['Bernard Malamud', 'Kevin Baker']",3.63,8854,672,0374502005,9780374502003,231,2003-07-07,Farrar Straus Giroux,English,22,32.992117307287465
698,Digging to America,,Anne Tyler,['Anne Tyler'],3.55,17155,1841,0307263940,9780307263940,277,2006-05-02,Alfred A. Knopf,English,19,34.612866522010535
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,,Gary Colombo,"['Gary Colombo', 'Bonnie Lisle']",3.77,44,3,0312405545,9780312405540,826,2004-01-21,Bedford,English,21,14.351117586434105
703,The Plot Against America,,Philip Roth,['Philip Roth'],3.77,33321,2925,1400079497,9781400079490,391,2005-09-27,Vintage International,English,20,39.26067865670358
759,Collected Stories,,Gabriel García Márquez,"['Gabriel García Márquez', 'Gregory Rabassa', 'J.S. Bernstein']",4.19,6375,179,0060932686,9780060932688,352,2008-05-13,Harper Perennial Modern Classics,English,17,36.70564116376952
762,Crónica de una muerte anunciada,,Gabriel García Márquez,['Gabriel García Márquez'],3.97,7888,411,1400034957,9781400034956,118,2003-10-14,Vintage Espanol,Spanish,22,35.62370191248751
763,Cien años de soledad,,Gabriel García Márquez,['Gabriel García Márquez'],4.07,130,5,0307350428,9780307350428,496,2006-02-07,Plaza Y Janes,Spanish,19,19.842053105428686
764,Del amor y otros demonios,,Gabriel García Márquez,['Gabriel García Márquez'],3.98,4508,278,0307350444,9780307350442,176,2006-02-07,Plaza Y Janes,Spanish,19,33.48704610011591
766,Memoria de mis putas tristes,,Gabriel García Márquez,['Gabriel García Márquez'],3.6,5856,377,1400095808,9781400095803,112,2004-10-19,Vintage Espanol,Spanish,21,31.231414101923217
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,,Brian Greene,['Brian Greene'],4.07,32569,1058,0375708111,9780375708114,425,2004-09-02,Vintage Books Usa,English,21,42.29196787596004
793,Best of London,Lonely Planet Best Of,Lonely Planet,"['Lonely Planet', 'Sarah Johnstone', 'Steve Fallon']",3.83,11,0,1740594770,9781740594776,128,2004-09-01,Lonely Planet,English,21,9.517192468688041
797,Lonely Planet Londres,,Lonely Planet,"['Lonely Planet', 'Sarah Johnstone', 'Tom Masters']",4.03,0,0,8408064762,9788408064763,480,2006-05-01,Geoplaneta,Spanish,19,0.0
799,Out to Eat London 2002,Lonely Planet Out to Eat,Lonely Planet,"['Lonely Planet', 'Mark Honan']",0.0,0,0,1740592050,9781740592055,295,2001-09-01,Lonely Planet,English,24,0.0
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,,H.G. Bissinger,['H.G. Bissinger'],3.88,6870,237,0618710531,9780618710539,287,2006-04-04,Mariner,English,19,34.280051947920576
816,Cryptonomicon,,Neal Stephenson,['Neal Stephenson'],4.25,83184,4249,0060512806,9780060512804,1139,2002-11-01,Avon,English,23,48.14749486889884
821,Le Réseau Kinakuta,Cryptonomicon  #2,Neal Stephenson,['Neal Stephenson'],4.1,5,0,2228894168,9782228894166,418,2001-03-31,Payot,French,24,7.346213823835025
823,Quicksilver,The Baroque Cycle  #1,Neal Stephenson,['Neal Stephenson'],3.93,30872,1735,0060593083,9780060593087,927,2004-09-21,Harpercollins Perennial,English,21,40.62691456740151
824,The Cobweb,,Neal Stephenson,"['Neal Stephenson', 'J. Frederick George']",3.61,2465,137,0553383442,9780553383447,448,2005-05-31,Spectra,English,20,28.195373188244684
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,,Neal Stephenson,"['Neal Stephenson', 'Pedro Jorge Romero']",4.19,71042,2767,0553380966,9780553380965,499,2000-05-02,Spectra,English,25,46.806660141252316
828,Interface,,Neal Stephenson,"['Neal Stephenson', 'George F. Jewsbury', 'Stephen  Bury']",3.68,4731,270,0553383434,9780553383430,640,2005-05-31,Spectra,English,20,31.14053986836166
830,Snow Crash,,Neal Stephenson,"['Neal Stephenson', 'Guy Abadia']",4.03,188100,6612,0553380958,9780553380958,438,2000-08-02,Bantam,English,25,48.94327935633227
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,,Dan Harrington,"['Dan Harrington', 'Bill Robertie']",4.16,1474,30,1880685353,9781880685358,450,2005-06-01,Two Plus Two,English,20,30.353079198099508
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,,Dan Harrington,"['Dan Harrington', 'Bill Robertie']",4.24,1929,72,1880685337,9781880685334,381,2004-12-01,Two Plus Two,English,21,32.07676719525147
840,The Design of Everyday Things,,Donald A. Norman,['Donald A. Norman'],4.17,18602,1379,0465067107,9780465067107,240,2002-09-19,Basic,English,23,40.99559583136501
841,Emotional Design: Why We Love (or Hate) Everyday Things,or Hate,Donald A. Norman,['Donald A. Norman'],3.95,3702,149,0465051367,9780465051366,272,2005-05-11,Basic,English,20,32.45674939460877
842,The Psychology of Everyday Things,,Donald A. Norman,['Donald A. Norman'],4.17,265,31,0465067093,9780465067091,257,1988-06-13,Basic,English,37,23.283179607619687
864,The Alchemist,,Paulo Coelho,"['Paulo Coelho', 'Alan R. Clarke', 'James Noel Smith']",3.86,920,76,0060887966,9780060887964,192,2006-05-02,Harperone,English,19,26.346275739945483
865,The Alchemist,,Paulo Coelho,"['Paulo Coelho', 'Alan R. Clarke', 'Özdemir İnce']",3.86,1631221,55843,0061122416,9780061122415,197,1993-05-01,Harpercollins,English,32,55.21668234269779
868,Fullmetal Alchemist  Vol. 3,Fullmetal Alchemist  #3,Hiromu Arakawa,"['Hiromu Arakawa', 'Akira Watanabe']",4.56,16666,299,1591169259,9781591169253,192,2005-09-13,Viz Media,English,20,44.328608139672326
869,Fullmetal Alchemist  Vol. 8,Fullmetal Alchemist  #8,Hiromu Arakawa,"['Hiromu Arakawa', 'Akira Watanabe']",4.57,11451,161,1421504596,9781421504599,192,2006-07-18,Viz Media,English,19,42.710852874616286
870,Fullmetal Alchemist  Vol. 1,Fullmetal Alchemist  #1,Hiromu Arakawa,"['Hiromu Arakawa', 'Akira Watanabe']",4.5,111091,1427,1591169208,9781591169208,192,2005-05-03,Viz Media,English,20,52.28151284625461
871,Fullmetal Alchemist  Vol. 4,Fullmetal Alchemist  #4,Hiromu Arakawa,"['Hiromu Arakawa', 'Akira Watanabe']",4.55,10752,294,1591169291,9781591169291,200,2005-11-08,Viz Media,English,20,42.237377292976895
873,Fullmetal Alchemist  Vol. 2,Fullmetal Alchemist  #2,Hiromu Arakawa,"['Hiromu Arakawa', 'Akira Watanabe']",4.52,14923,419,1591169232,9781591169239,192,2005-07-05,Viz Media,English,20,43.44048122322153
880,Pompeii,,Robert   Harris,['Robert   Harris'],3.82,26922,1726,0812974611,9780812974614,274,2005-11-08,Random House Trade Paperbacks,English,20,38.966812356034204
890,Of Mice and Men,,John Steinbeck,['John Steinbeck'],3.87,1755253,25554,0142000671,9780142000670,103,2002-01-08,Penguin,English,23,55.64334039763012
903,The Egypt Game,,Zilpha Keatley Snyder,['Zilpha Keatley Snyder'],3.83,30231,1130,0808553038,9780808553038,215,2009-07-07,Turtleback,English,16,39.512793418462316
929,Memoirs of a Geisha,,Arthur Golden,['Arthur Golden'],4.11,280309,3703,1400096898,9781400096893,503,2005-11-22,Vintage Books Usa,English,20,51.55440730569504
930,Memoirs of a Geisha,,Arthur Golden,['Arthur Golden'],4.11,1301083,19296,0739326228,9780739326220,434,2005-11-15,Random House Large Print,English,20,57.863491199840375
932,Memoirs of a Geisha: A Portrait of the Film,,David        James,"['David        James', 'Peggy Mulloy', 'Rob Marshall', 'Arthur Golden']",4.08,145,8,1557046832,9781557046833,144,2005-10-20,Newmarket,English,20,20.333115016570012
933,Memoirs of a Geisha,,Arthur Golden,['Arthur Golden'],4.11,4189,462,0099771519,9780099771517,497,1998-06-04,Vintage,English,27,34.279274213085515
941,Love As A Foreign Language #5,,J. Torres,"['J. Torres', 'Eric  Kim']",3.44,9,2,1932664394,9781932664393,58,2006-02-01,Oni,English,19,7.920892719899518
944,Jungle Love,,Margaret Johnson,"['Margaret Johnson', 'Philip Prowse']",3.41,59,7,0521750849,9780521750844,95,2002-08-01,Cambridge University,English,23,13.961714957177364
960,Angels & Demons,Robert Langdon  #1,Dan Brown,['Dan Brown'],3.89,2418736,21303,1416524797,9781416524793,736,2006-04-01,Pocket,English,19,57.17816107755757
966,Angeles & Demonios,,Dan Brown,"['Dan Brown', 'Raúl Amundaray']",3.89,65,7,0972859896,9780972859899,18,2005-12-01,Fonolibro,Spanish,20,16.297756946482796
968,The Da Vinci Code,Robert Langdon  #2,Dan Brown,['Dan Brown'],3.84,1679706,35877,0307277674,9780307277671,489,2006-03-28,Anchor,English,19,55.04305893660387
972,Da Vinci Code,Robert Langdon  #2,Dan Brown,"['Dan Brown', 'Daniel Roche']",3.84,377,16,2266144340,9782266144346,744,2005-05-03,Pocket,French,20,22.789993711179218
975,Deception Point,,Dan Brown,['Dan Brown'],3.71,4919,410,1416524800,9781416524809,736,2006-04-01,Pocket,English,19,31.538946733194372
977,Deception Point,,Dan Brown,['Dan Brown'],3.71,3353,183,0552151769,9780552151764,585,2004-05-01,Corgi,English,21,30.117442176241504
980,Deception Point,,Dan Brown,['Dan Brown'],3.71,61,4,0593055071,9780593055076,448,2005-08-01,Bantam,English,20,15.31166856851729
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,,Thomas J. Stanley,"['Thomas J. Stanley', 'William D. Danko']",4.03,61760,2600,0671015206,9780671015206,258,1998-10-01,Gallery,English,27,44.455040326398
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,,Napoleon Hill,['Napoleon Hill'],4.18,88897,2334,1585424331,9781585424337,320,2005-09-01,Tarcherperigee,English,20,47.632123782575306
1007,Think and Grow Rich,,Napoleon Hill,['Napoleon Hill'],4.18,48,9,1932429239,9781932429237,368,2004-08-07,High Roads Media,English,21,16.26780884610242
